experiment_id,met_id,ms_id,measurement_replicate,labelled_atom_ids,unlabelled_atoms,mass_isotope,intensity,intensity_std_error,time
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,14,0.000524,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,15,0.002236312,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,16,0.003506151,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,17,0.000749,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,18,0.002452877,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,19,0.000879,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,20,0.002588387,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,21,0.000988,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,22,0.002443605,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,23,0.001143185,0.002,40
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,0,0.720459327,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,1,0.015128427,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,2,0.207469365,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,3,NA,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,4,NA,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,5,0.013686792,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,6,0.000225,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,7,0.001537813,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,8,0.005241683,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,9,0.002188315,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,10,0.003596673,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,11,0.002500782,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,12,0.003448836,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,13,0.0016619,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,14,0.003009057,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,15,NA,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,16,0.002131042,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,17,0.001540185,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,18,0.002244649,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,19,0.007000532,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,20,0.001052635,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,21,0.000643,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,22,0.003570017,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,23,0.001663533,0.002,80
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,0,0.594488785,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,1,0.008191251,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,2,0.29714963,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,3,0.007945849,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,4,NA,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,5,0.053064146,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,6,0.001882611,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,7,0.013968605,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,8,NA,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,9,0.001797971,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,10,0.001228851,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,11,0.000543,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,12,0.002432922,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,13,0.000975,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,14,0.001960122,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,15,0.00146059,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,16,0.001340499,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,17,0.000945,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,18,0.000467,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,19,0.002733192,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,20,0.003043293,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,21,0.000291,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,22,0.002752572,0.002,160
exp3,AcCoA,AcCoA,3,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",,23,0.001338017,0.002,160
exp3,Ala,Ala,3,"[1,2,3]",,0,0.996064602,0.002,0
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,0
exp3,Ala,Ala,3,"[1,2,3]",,2,NA,0.002,0
exp3,Ala,Ala,3,"[1,2,3]",,3,0.003935398,0.002,0
exp3,Ala,Ala,3,"[1,2,3]",,0,0.99191357,0.002,10
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,10
exp3,Ala,Ala,3,"[1,2,3]",,2,NA,0.002,10
exp3,Ala,Ala,3,"[1,2,3]",,3,0.00808643,0.002,10
exp3,Ala,Ala,3,"[1,2,3]",,0,0.993162399,0.002,20
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,20
exp3,Ala,Ala,3,"[1,2,3]",,2,NA,0.002,20
exp3,Ala,Ala,3,"[1,2,3]",,3,0.006837601,0.002,20
exp3,Ala,Ala,3,"[1,2,3]",,0,0.99701071,0.002,40
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,40
exp3,Ala,Ala,3,"[1,2,3]",,2,NA,0.002,40
exp3,Ala,Ala,3,"[1,2,3]",,3,0.00298929,0.002,40
exp3,Ala,Ala,3,"[1,2,3]",,0,0.992443803,0.002,80
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,80
exp3,Ala,Ala,3,"[1,2,3]",,2,0.00023,0.002,80
exp3,Ala,Ala,3,"[1,2,3]",,3,0.00732609,0.002,80
exp3,Ala,Ala,3,"[1,2,3]",,0,0.990045496,0.002,160
exp3,Ala,Ala,3,"[1,2,3]",,1,NA,0.002,160
exp3,Ala,Ala,3,"[1,2,3]",,2,0.000294,0.002,160
exp3,Ala,Ala,3,"[1,2,3]",,3,0.009660075,0.002,160
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.844256461,0.002,0
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.023739739,0.002,0
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.110402375,0.002,0
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.021601425,0.002,0
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.759265964,0.002,10
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.032347878,0.002,10
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.153993467,0.002,10
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.054392691,0.002,10
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.792823608,0.002,20
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.023599737,0.002,20
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.104617893,0.002,20
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.078958763,0.002,20
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.787816349,0.002,40
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.013933036,0.002,40
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.101388975,0.002,40
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.09686164,0.002,40
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.756644573,0.002,80
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.021184387,0.002,80
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.092257182,0.002,80
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.129913859,0.002,80
exp3,DHAP,DHAP,3,"[1,2,3]",,0,0.686134756,0.002,160
exp3,DHAP,DHAP,3,"[1,2,3]",,1,0.008646175,0.002,160
exp3,DHAP,DHAP,3,"[1,2,3]",,2,0.038725613,0.002,160
exp3,DHAP,DHAP,3,"[1,2,3]",,3,0.266493456,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.950976942,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.002367553,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.013593987,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.011464637,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,0.009681514,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.006472643,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.005442725,0.002,0
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.770958741,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.006580957,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.024911046,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.02085158,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,0.016099251,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.014804893,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.145793531,0.002,10
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.70112695,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.003214138,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.016872197,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.014854629,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,0.017438671,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.012871605,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.23362181,0.002,20
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.51856715,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.00803638,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.016199469,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.016390978,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,NA,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.013529415,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.427276607,0.002,40
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.360988424,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.007192944,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.012261528,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.033472872,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,0.018334212,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.017957223,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.549792796,0.002,80
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,0,0.222241805,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,1,0.004572412,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,2,0.020602173,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,3,0.013353367,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,4,0.017792906,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,5,0.014443404,0.002,160
exp3,F6P,F6P,3,"[1,2,3,4,5,6]",,6,0.706993933,0.002,160
exp3,Fum,Fum,3,"[1,2,3,4]",,0,0.849434769,0.002,0
exp3,Fum,Fum,3,"[1,2,3,4]",,1,NA,0.002,0
exp3,Fum,Fum,3,"[1,2,3,4]",,2,0.036420251,0.002,0
exp3,Fum,Fum,3,"[1,2,3,4]",,3,0.054990975,0.002,0
exp3,Fum,Fum,3,"[1,2,3,4]",,4,0.059154005,0.002,0
exp3,Fum,Fum,3,"[1,2,3,4]",,0,0.779028763,0.002,20
exp3,Fum,Fum,3,"[1,2,3,4]",,1,0.003022786,0.002,20
exp3,Fum,Fum,3,"[1,2,3,4]",,2,0.031884876,0.002,20
exp3,Fum,Fum,3,"[1,2,3,4]",,3,0.136730776,0.002,20
exp3,Fum,Fum,3,"[1,2,3,4]",,4,0.049332798,0.002,20
exp3,Fum,Fum,3,"[1,2,3,4]",,0,0.877088141,0.002,40
exp3,Fum,Fum,3,"[1,2,3,4]",,1,NA,0.002,40
exp3,Fum,Fum,3,"[1,2,3,4]",,2,0.037613827,0.002,40
exp3,Fum,Fum,3,"[1,2,3,4]",,3,0.03110151,0.002,40
exp3,Fum,Fum,3,"[1,2,3,4]",,4,0.054196522,0.002,40
exp3,Fum,Fum,3,"[1,2,3,4]",,0,0.735142183,0.002,80
exp3,Fum,Fum,3,"[1,2,3,4]",,1,0.011280341,0.002,80
exp3,Fum,Fum,3,"[1,2,3,4]",,2,0.035496945,0.002,80
exp3,Fum,Fum,3,"[1,2,3,4]",,3,0.172996931,0.002,80
exp3,Fum,Fum,3,"[1,2,3,4]",,4,0.0450836,0.002,80
exp3,Fum,Fum,3,"[1,2,3,4]",,0,0.817259897,0.002,160
exp3,Fum,Fum,3,"[1,2,3,4]",,1,0.014126068,0.002,160
exp3,Fum,Fum,3,"[1,2,3,4]",,2,0.075848213,0.002,160
exp3,Fum,Fum,3,"[1,2,3,4]",,3,0.047180675,0.002,160
exp3,Fum,Fum,3,"[1,2,3,4]",,4,0.045585147,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.994300424,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.005112233,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,0.00021,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.000377,0.002,0
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.122952097,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.007549506,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,NA,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.869498397,0.002,10
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.13388563,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.008200101,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,NA,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.857914268,0.002,20
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.121289843,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.009851798,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,NA,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.868858359,0.002,40
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.123670646,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.007859664,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,NA,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.86846969,0.002,80
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,0,0.114984367,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,1,NA,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,2,NA,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,3,NA,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,4,0.013213548,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,5,NA,0.002,160
exp3,Glc,Glc,3,"[1,2,3,4,5,6]",,6,0.871802085,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.966340115,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,NA,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.008683354,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.009177557,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.008367737,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.003807415,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.003623821,0.002,0
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.620060415,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,0.010906349,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.023536751,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.01761851,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.012903967,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.023978658,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.290995351,0.002,10
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.661444249,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,0.003915955,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.016521935,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.018148838,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.010015042,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.017144757,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.272809225,0.002,20
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.581003573,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,0.003632782,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.012634724,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.017697954,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.010803097,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.015403866,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.358824005,0.002,40
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.537647418,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,0.003774784,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.0119761,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.017743094,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.009485196,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.018862914,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.400510494,0.002,80
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,0,0.527341041,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,1,0.001020944,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,2,0.009423029,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,3,0.014027189,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,4,0.006914445,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,5,0.013267885,0.002,160
exp3,G6P,G6P,3,"[1,2,3,4,5,6]",,6,0.428005466,0.002,160
exp3,GAP,GAP,3,"[1,2,3]",,0,0.91348494,0.002,0
exp3,GAP,GAP,3,"[1,2,3]",,1,0.021732633,0.002,0
exp3,GAP,GAP,3,"[1,2,3]",,2,0.060441329,0.002,0
exp3,GAP,GAP,3,"[1,2,3]",,3,0.004341099,0.002,0
exp3,GAP,GAP,3,"[1,2,3]",,0,0.393586683,0.002,10
exp3,GAP,GAP,3,"[1,2,3]",,1,0.043928396,0.002,10
exp3,GAP,GAP,3,"[1,2,3]",,2,0.108297752,0.002,10
exp3,GAP,GAP,3,"[1,2,3]",,3,0.454187169,0.002,10
exp3,GAP,GAP,3,"[1,2,3]",,0,0.384575102,0.002,20
exp3,GAP,GAP,3,"[1,2,3]",,1,0.036378849,0.002,20
exp3,GAP,GAP,3,"[1,2,3]",,2,0.076177455,0.002,20
exp3,GAP,GAP,3,"[1,2,3]",,3,0.502868594,0.002,20
exp3,GAP,GAP,3,"[1,2,3]",,0,0.343002892,0.002,40
exp3,GAP,GAP,3,"[1,2,3]",,1,0.035035518,0.002,40
exp3,GAP,GAP,3,"[1,2,3]",,2,0.073807737,0.002,40
exp3,GAP,GAP,3,"[1,2,3]",,3,0.548153854,0.002,40
exp3,GAP,GAP,3,"[1,2,3]",,0,0.288462205,0.002,80
exp3,GAP,GAP,3,"[1,2,3]",,1,0.038036676,0.002,80
exp3,GAP,GAP,3,"[1,2,3]",,2,0.07482363,0.002,80
exp3,GAP,GAP,3,"[1,2,3]",,3,0.598677489,0.002,80
exp3,GAP,GAP,3,"[1,2,3]",,0,0.198699937,0.002,160
exp3,GAP,GAP,3,"[1,2,3]",,1,0.026092011,0.002,160
exp3,GAP,GAP,3,"[1,2,3]",,2,0.048819647,0.002,160
